name,mean_ic,ic_tstat,mean_autocorr,avg_decile_spread,avg_decile_0,avg_decile_1,avg_decile_2,avg_decile_3,avg_decile_4,avg_decile_5,avg_decile_6,avg_decile_7,avg_decile_8,avg_decile_9,ic_ir,ls_return_mean,ls_return_std,ls_sharpe,ls_max_drawdown,ff_alpha,ff_beta_mktrf,ff_beta_smb,ff_beta_hml,ff_beta_umd,ff_t_alpha,ff_p_alpha,ff_t_mktrf,ff_p_mktrf,ff_t_smb,ff_p_smb,ff_t_hml,ff_p_hml,ff_t_umd,ff_p_umd,ic_hit_rate,recent_ic_mean_60d,ls_sharpe_last_yr,ls_max_drawdown_last_yr
net_buyback_yield,0.0027528346514012554,2.324129438952644,0.9971934972275112,0.010719529428422546,0.0008604525501661782,0.0006693223878480368,0.0006421481271927501,0.00064559391447278,0.0007142602051468993,0.0006505901158408051,0.0005967132383500457,0.0005756369354285798,0.0006046493332065514,0.0006954259416515383,0.03464222717084191,-0.00016135150770031642,0.007308021957172416,-0.35048824336499373,-0.6386496116976258,-0.00015948722579524235,-0.02039815573023452,0.007309070612397696,0.0628923840444241,0.0006509876667521923,-1.4664451810471224,0.14259718491037465,-2.2800319004690515,0.022652551175835978,0.42671285732630404,0.6696089746001115,4.431205750211197,9.5943919642405e-06,0.058295787409514445,0.9535156211662672,0.5134414574538991,0.005854721632281179,-0.784893592117549,-0.1963785043710755
investment_to_assets,0.0004158448586040973,0.42984468795087266,0.9954428747543469,0.010892604380129968,0.000781667977757271,0.0007638761888797846,0.0006783003456772727,0.0006215192208508679,0.0006438498069113414,0.0006163996224279269,0.00064786120071554,0.0006015957595273401,0.0006309873566059312,0.000660057443759042,0.006407034426999998,-0.00012217966633283007,0.006304792391753552,-0.3076298082154092,-0.5897031545809637,-0.00013080416837984578,0.02338166122459264,0.008844179340238931,0.003462505815031364,0.010303115405882555,-1.3886027413150575,0.16502256947270455,3.0174625540901165,0.002563327284018424,0.5961391130000223,0.5511123945364869,0.28166369659056956,0.7782143942101987,1.0652449443619285,0.2868224685152436,0.5043323705843146,0.004481044351334136,-0.6429029482613604,-0.07496020378765611
piotroski_fscore,0.010722340126393913,11.409346083944637,0.9935558561185887,0.011443654608555278,0.0006007098613633089,0.0005674952611277123,0.0006121580659435092,0.0006385071103453347,0.0006832925202975817,0.0006690634865595878,0.0007062875936937695,0.0007428838298221968,0.0006486204410966578,0.0007943545860258466,0.16029802119409078,0.000164029072478823,0.007097543653736416,0.3668706989932421,-0.4023628449488488,0.00017206108666445864,-0.030964538604362244,-0.012214236887846841,-1.78609673079218e-05,0.021450859045935734,1.7469042125522813,0.08071476895578655,-3.704651906692218,0.0002139451888412136,-0.7642795730924485,0.4447363782693228,-0.0013205599274508494,0.9989463981090398,2.0442124866379827,0.04098433881214558,0.5704697986577181,0.02739960556248459,-0.10864162613287091,-0.20126176888511682
obv,0.0025268637663899292,3.028282799074188,0.9978365685271361,0.010559053982041301,0.0007463935538340458,0.0007284888378107003,0.0007719456236281578,0.0007758522086561571,0.0007271452837567014,0.0008154562603591636,0.000633460152848441,0.00065335954342261,0.0005572126167709561,0.0006047537120843709,0.03753524837215397,-0.00014484287959075086,0.006773960238975322,-0.3394335588544004,-0.7342398548086453,-0.00015306057978006405,-0.005211700533568344,-0.0018964079473899414,-0.012004768003882027,0.05658201208081135,-1.826920679761505,0.06775759420132066,-0.7358320283880522,0.46185951520024826,-0.14334547189378255,0.8860217947813751,-1.0533378438274015,0.2922253881834387,6.582988054853543,4.971489886429481e-11,0.520356429559072,0.020220724927781396,-0.0977807756627582,-0.10635921344820831
atr_14d,0.0042242756130906915,3.4915276626263236,0.9996669743911643,0.011530396416550247,0.000979556974539377,0.0009184693596275639,0.0006696223813496168,0.0007161109492551282,0.0006818054932143788,0.0006695135295003132,0.0006238254497117439,0.0005764045134500344,0.0005505073205172367,0.0006136509360512413,0.04332040210026707,-0.0003677615737177455,0.00887050361983338,-0.6581400837134288,-0.9406115825245605,-0.00035017913461635885,-0.043435589215028346,-0.010884051818057705,-0.007365010312701404,0.028785640450805845,-3.22269010369113,0.0012762151830769675,-4.723581819376326,2.366111318874431e-06,-0.6330898443608189,0.5266973216885997,-0.49842615045832206,0.6182006306934387,2.5815295938899974,0.009858125439518695,0.5172413793103449,0.027733622581371003,-1.7561717029642603,-0.33059371178590646
hurst_252d,-0.0003431449473224458,-0.340577470097849,0.9803210949783168,0.009571637716600143,0.0005833640454020193,0.0006190588031897858,0.0006173884839443211,0.0006059182563242101,0.0007341465166539229,0.0007252231180978939,0.0005844443817462985,0.0007197062257573994,0.0007878587719977347,0.0008346481352484794,-0.004305247623660093,0.0002479021510622817,0.007619773812515863,0.516462134436145,-0.36427834539186277,0.00024251844126735775,0.04198920668971687,0.006130812468248341,-0.005081307573095522,-0.02752909630910966,2.5227215150348656,0.011669713568765117,5.053472631051465,4.461988034609732e-07,0.38992823389857667,0.6966029238262275,-0.38442427415074,0.7006771118157662,-2.738794728707907,0.006183992175793129,0.4971236816874401,0.01471036242301611,1.0593836746774596,-0.07358816718797845
vwap_dev_21d,-0.00520529273581245,-3.3533129031237663,0.8974229482622168,0.013022303302482963,0.001279492053732617,0.000834164748731788,0.0007034086169607357,0.0006747373652554042,0.0006323179530876743,0.0006809974893584078,0.0005930912123016258,0.000511155773343374,0.0004960761386825447,0.0006071724483724184,-0.04162475896320842,-0.0006731854809813105,0.013026206603272101,-0.8203837493788344,-0.9951103173682495,-0.0006844657537994491,0.008971646834916093,-0.018974747782069853,0.035264876486796125,0.09854261906333334,-4.248819672240677,2.1791461397135947e-05,0.6576675932638748,0.5107751396907005,-0.7432327477818539,0.4573677577182955,1.6101371941735274,0.1074166767712601,5.95952975807894,2.662677633935573e-09,0.5040061633281973,0.028207493068841273,-0.22841522836760955,-0.21974002043278018
benford_chi2_d1,-0.0012616724404596834,-2.29595562196153,0.9925505566984474,0.008228816641559424,0.0006041378794576618,0.0006841865830921797,0.0006179283361942264,0.0007298806042534256,0.0006767630505708021,0.0006919145089126074,0.0006283979202041864,0.0006841843166296435,0.0006199042307626016,0.0006857560681986723,-0.032257514167949315,8.086027403509382e-05,0.004028147874137131,0.31866185064601504,-0.13681215230868304,8.25563405482398e-05,0.006378672044665391,-0.010059586748529165,0.008509854661425483,-0.0037648070712962525,1.4568489948020018,0.1452202652229786,1.3264495666443772,0.18475083535975356,-1.0940665192537562,0.27397800713206943,1.0935860353538276,0.27418875811752885,-0.6235937405979687,0.5329225975995284,0.49388077378602446,0.0025498275424075986,0.005983616098019407,-0.0440975451476151
sue,0.00738837910403248,9.832297339741539,0.9883238428205962,0.009861788172415627,0.0007219647695601077,0.0006901422856426494,0.0006209344922051382,0.0007046233629897136,0.0007192506334270461,0.0007539159759944908,0.0007164298396405067,0.0006959966878998159,0.0006906175321960751,0.0006877665021613458,0.12203915700719604,-3.686607674520192e-05,0.0062138137044056956,-0.09418222900368199,-0.6113897433429523,-2.9923793745316973e-05,-0.009748582467793405,-0.036684422219070895,0.0030361215915589014,0.044032502183498655,-0.39551293785667874,0.6924774092897179,-1.5217312676408659,0.12812527575949217,-3.0593491414056557,0.0022272591021679222,0.29514894812362297,0.7678895650502842,5.6706902370683485,1.4836137873786015e-08,0.5555384378370051,0.01648465990712244,0.42985504523236534,-0.10098582980812165
benford_chi2_d2,0.00021473290234806072,0.37798367415452727,0.9897574701710559,0.00816349579169149,0.0005810392022720123,0.0006627350208237302,0.0006730485362593478,0.0006989989214500654,0.0006473497185026098,0.0006505910667760355,0.0006379526093485667,0.0007202282575122488,0.0006751116176055676,0.0006775357327716358,0.005310561583884787,9.648320825426342e-05,0.0038813495732135275,0.39461105461276935,-0.2499896898972569,9.325344079213537e-05,0.005136203030677739,0.008310928622927417,0.01654700751243071,-0.0007661384040312079,1.7072579871866,0.08783560538310997,1.1080843841878705,0.26787816686963795,0.9377419045788264,0.34842192559313423,2.2060759514216883,0.02742356374986743,-0.13165472120047716,0.8952626476153416,0.5047374654559811,0.0076137334546283715,0.876432149004356,-0.02762395534349571
dividend_growth,0.0023385416265974436,1.8778771352896657,0.9978909194604507,0.01200106383083871,0.0007188366087189489,0.0005828844011072811,0.0006421855876651339,0.0006805514151883061,0.0006758401470156563,0.0006713163504965747,0.0005618960254482503,0.0006202145534408495,0.0005422456219756002,0.0006362904656361548,0.02422109706526601,-8.755297086301087e-05,0.006523815919582597,-0.21304407448384757,-0.6423360616103655,-8.113319713915572e-05,-0.011473993023784436,0.017568830729806112,-0.002441638062012982,0.016361131221010593,-0.962457712820706,0.3358585663704081,-1.5773434468964633,0.11476929986232931,1.2729147476493927,0.20309767218287877,-0.2028773846044118,0.8392377583136621,1.7803076745893816,0.07507627093218194,0.5079021793378805,0.0027266628464531705,-0.09680348886159033,-0.06795338642574256
skewness_60d,-0.0023141140297177677,-2.863817177802361,0.9752474319973384,0.009783280969194855,0.000632148167821465,0.0007141023789587254,0.0006568635337162771,0.000651965671108981,0.0007441264502702705,0.000710724305660179,0.0006686017103659725,0.0006626955447029693,0.0007639484342078143,0.0008428185305044193,-0.03557605491498712,0.0002102022149397342,0.006642742936465273,0.5023311524333198,-0.385853071873441,0.0002107671091190246,0.00628605224311824,-0.007070518485897995,-0.01671613758759383,0.0033950124203074813,2.5498250195084817,0.010800585032609611,0.8979991992551165,0.3692194328249814,-0.5385743003953217,0.5901991756665401,-1.48769332423542,0.13688058195612474,0.40013269579487587,0.6890720098855585,0.4847222222222222,-0.003908823031208433,0.5270882031734705,-0.11707398858980289
ev_to_ebitda_inv,0.003938426583095471,3.2263585417363085,0.9949197439980201,0.011295823554075886,0.0008978889876662511,0.0005958108751793613,0.0005516703158156691,0.0005435661419537725,0.000637772570577406,0.0005911275251632159,0.0005863189748400715,0.0005824755413631607,0.0006288976834153351,0.0010018915568888512,0.045329406794904985,0.00010323339878228036,0.007979152527967525,0.20538263873252047,-0.49444861929878314,0.00012191322592564151,-0.0425347448640995,0.01071957075097533,0.024669712251911915,0.02177512954096611,1.10346896535448,0.26987616120991276,-4.536798554022773,5.8438967047713675e-06,0.5979793381125166,0.5498805454122284,1.6260732002084293,0.10399650399814675,1.849971186714111,0.06437610546226757,0.5122384524279511,0.01275010518148807,0.02848661241124267,-0.18506429701593285
kurtosis_60d,-0.0010662481006145745,-1.3794015488907212,0.9761036874929533,0.010180284724344103,0.0006248454916532191,0.000660314109683902,0.0007032914638722162,0.0007190226522330091,0.0006276188729294922,0.0007041566078892357,0.0006958954588563437,0.0006990703883401646,0.0008065556221887205,0.0008068660186246507,-0.017135753508823067,0.00018172227585962818,0.005983348073057084,0.4821300152370382,-0.28135845590678366,0.0001784339321098498,0.020577415291434135,0.01853288321260255,-0.013287841928309754,-0.008118581314094776,2.399192125711462,0.016459440803278325,3.267148147073284,0.0010920396144196154,1.5689799536908824,0.1167015719884199,-1.3143528528702488,0.18877413844428959,-1.0634641627633945,0.28761124706576036,0.49151234567901236,0.0077421717983209145,0.6826855991909514,-0.048250082952817186
roa,0.00697584993559493,4.191819101054339,0.9991117105364921,0.012610442476212326,0.0011073619060292333,0.0006932606740903786,0.0006196756327514381,0.0005832900765511471,0.0006133320309232343,0.0005465701383475933,0.000579961287293655,0.000610538848511367,0.0006277983595152562,0.0006720168505439336,0.06248100778037498,-0.0004346710371475088,0.010162346825365603,-0.6789956018097933,-0.9128059041288562,-0.0004181508981860041,-0.02845231769322533,-0.020077978814986693,0.0189048440414983,0.050063893172851634,-2.8024068196440197,0.005094065791155122,-2.3180664843264767,0.020490493045639546,-0.8543813920574996,0.3929393557363481,0.9708567962303758,0.3316719722520123,3.2677381567292483,0.0010922752423370152,0.5267718284825594,0.009754549044581791,-1.165229453526377,-0.39120157678366163
book_to_price,-0.006047338095291318,-3.543283481744515,0.9991434478465425,0.012082397664451737,0.000735292529827663,0.0006739218447585701,0.0006062525684088439,0.0006795218305843916,0.000590742057496122,0.0005976772681997339,0.0005559847718371051,0.0005227013345462084,0.0006865325205538564,0.0010087456203693283,-0.05281428359713067,0.0002712884881312524,0.009887904269873618,0.43553933385269256,-0.4523462805103312,0.00023309589304304062,0.05148366749095584,0.0016854929359078922,0.04898602666039001,-0.05201461977273918,1.6038537506191959,0.10881673656003388,4.306353828333789,1.6951527866959637e-05,0.07363609025206479,0.9413032384049469,2.5827732868844633,0.009832374891983964,-3.485620118129746,0.0004957028963468169,0.4643412574983337,-0.01241435388799066,1.3585723349199512,-0.11073068490353588
leverage,0.0004031192529018667,0.36081171943394774,0.9996054226980743,0.010505362682007078,0.0008102788269970487,0.0006143914706279477,0.000632690217105715,0.0005347019825910084,0.0006212149340327008,0.0006333803417167282,0.0006213092112404561,0.0006704515264841903,0.0006479556369653778,0.0008687529975352884,0.0053780660151896,5.756561807379547e-05,0.006824602219779145,0.13390170262194417,-0.3127471093249553,5.244147705181012e-05,0.01754793382041685,-0.003864673633188222,0.013484131313677197,0.0005912074260925224,0.5143060009501195,0.6070634182287469,2.0921015222199797,0.03648554825439443,-0.24065403220419135,0.8098342733344408,1.0133362490986646,0.310954265754128,0.05646912260599095,0.9549706093728272,0.5003332592757165,-0.001517344601938779,0.03619593533101558,-0.10563611289233532
analyst_revision_eps_30d,0.03910368901180131,2.9777524419380694,0.25740912682017336,0.014572424349011851,-0.0014178047886003382,-0.002008308523526973,-0.0024571731430463426,0.00039083712044721286,-0.0015882732059649006,-0.0008505616446786876,0.002032062990105013,0.0002706887695232828,0.00035913015808595496,0.0009950499945666025,0.8258799319266011,0.002363933919897972,0.003933440295457296,9.540322157776124,-0.006393232827078155,0.0027273924548941717,0.0167907738132111,-0.40631937194067347,0.027303172878787807,0.025180378305861045,2.4867133346403265,0.037714931103698834,0.13358688093082827,0.8970285969848693,-2.0522729562883892,0.07424566989211612,0.19085733719091938,0.853391951237493,0.2535288332080074,0.806253477157731,0.7692307692307693,0.03910368901180131,9.540322157776124,-0.006393232827078155
sales_growth,0.003842690338398617,2.942320704079564,0.9978394715920338,0.011039089050215339,0.0007238918061696371,0.0006826581279958757,0.0006444665435155857,0.0006285123812772205,0.0006027564221725956,0.0006150825247551728,0.0006015910660917887,0.0006308960835542609,0.0006582974034584706,0.0008682957911783744,0.043856654681905013,0.00014605632879092088,0.00769486580055196,0.30131420097811784,-0.37011503117507116,0.00012391456036660515,0.005951472474131638,0.04392384115899121,-0.015017433852651823,0.019240519799401862,1.0913744675252914,0.2751667938366156,0.6372149692282606,0.5240173677115401,2.456322596980272,0.014074363549303914,-1.0135171587092926,0.31086790115707785,1.6504133680314024,0.09892846904526809,0.5232170628749166,0.011321906490324126,0.7101746506826074,-0.1563905512067505
sales_growth_accel,0.004091286808132633,4.030508749236492,0.9934273373047836,0.010097437602057962,0.000713003434458015,0.0005607803508319467,0.0006291658346976179,0.000681024514421757,0.0006260888641393979,0.0006200367175566294,0.0006418748943297436,0.0006960865701883196,0.0007274698108224252,0.0007597636425291689,0.060076602174119004,4.659909372014988e-05,0.006654079870616429,0.11117054411890023,-0.3978596042347925,7.701902635094885e-05,-0.03207607100956276,0.03741793313120661,-0.016464807868397855,0.007452381052609654,0.7895964446416606,0.4298052447881311,-3.997591542009333,6.501910887224405e-05,2.435682057110823,0.01490244987062761,-1.2934443742924717,0.1959240527111601,0.7440921040854157,0.4568597545295465,0.5245500999777827,0.01853690870587782,-0.16373481203620588,-0.13405860090320287
asset_growth,0.0018573507691984608,1.6526444089284242,0.9978722843223525,0.01016438496925691,0.0008307912030389228,0.0007667486719371939,0.0005807159954276959,0.0006056366285794157,0.0006148778393107261,0.0005801720043913924,0.000595276551955057,0.0006736083398687808,0.0006708387960551712,0.0007374485776383654,0.024633431377436614,-9.304999473980444e-05,0.007763802108033421,-0.19025766665741328,-0.5273649730227883,-8.439777766698406e-05,0.02255608418072557,-0.0014633127315313655,-0.043246195485289914,0.014676181801346068,-0.7479318473011863,0.4545404986986121,2.4299918277381733,0.015138161626118363,-0.08233828338634196,0.9343813879154332,-2.936722097689611,0.0033338916810905506,1.2666848637663548,0.20533380043665694,0.5187736058653633,0.009617748683304632,-0.725499478732047,-0.20344297793144805
earnings_surprise,0.0032601512947910134,0.42821016089485525,,0.04331288761249204,7.973731189604716e-05,-3.537636750669964e-05,0.0001673246426287426,0.00039762155267121014,0.00022600870332187614,0.00018487532344297307,0.0001908624780811781,0.0009447641786796574,0.001120478265195891,0.0011697263966720121,0.0076187225005191666,-7.79959363898989e-05,0.02854124629212443,-0.04338097548702218,-0.9209718652851374,-6.836607868720294e-05,0.11553588655641735,-0.1653012639427937,-0.03628854122971503,0.0587281789262165,-0.13451788151270042,0.8930016688371953,2.7272521566841568,0.006421828989810585,-2.0540081285695457,0.040057289133410556,-0.5190546299830263,0.603759121119672,1.156838751034668,0.247425994188486,0.5052231718898386,-0.10230019672884265,-1.8543700672191366,-0.7813050540856188
turnover,-0.007629555115851862,-5.681960567788408,0.8573124305996965,0.01161080973386621,0.0008910230998841458,0.0006419822816543142,0.0006095491178694385,0.0005888324834924884,0.0005121873202835706,0.0005759112866866728,0.000581656028384392,0.0006599948714008571,0.0006430371060975456,0.0009175330713563344,-0.07982990688669113,2.31402748406769e-05,0.010310841635969894,0.03562662369938933,-0.5389368207355119,2.7938544762205785e-06,0.02289954942752218,0.02248245765647078,0.0149435236710056,-0.041527383738113356,0.019465977886517962,0.9844701469338135,1.8801640539107525,0.06014325837630907,0.9654187107181256,0.3343813802902118,0.7582146447106421,0.4483578911692452,-2.7158259416838657,0.006633577981115524,0.4656533754441374,-0.014376159759885392,1.1492326696259199,-0.21654657542927325
industry_momentum,-0.0035726146296958987,-2.2948989085906364,0.00048536966164689036,0.011263867430820926,0.0007660850298668943,0.0006190911488850404,0.0006494593688612729,0.0006746776593560202,0.0006095367547234851,0.0006583193744934988,-0.0007824823787793545,-0.0014787997188851658,0.0036480059171762223,,-0.02872216152657275,-0.0001875945615026557,0.008802095061900096,-0.3383252874824757,-0.8434669999724516,-0.000203607785455622,0.008344860342865855,0.018784584895831683,-0.012190726917163512,-0.011667310375729925,-1.8510420000112,0.06420979861132103,0.8836266111652408,0.3769311771246051,1.0446063169740483,0.29624462250854955,-0.8158217530243917,0.414632613093346,-1.0138835619574413,0.31067684823835795,0.4899749373433584,0.017694765417522327,0.35026142114806647,-0.157983945650497
max_daily_return_1m,-0.007090386082002583,-4.15790540288562,0.9606344748927929,0.01296027891102997,0.0006105300165534678,0.0005885481754862679,0.0005593443386358731,0.0005775853301386326,0.0005994855719346862,0.0005475891492502812,0.0006920990781146541,0.0007191659282857073,0.0008142059580290988,0.0012897261725718747,-0.05161616301788396,0.0006766099445344972,0.013054042795654877,0.8227987340875025,-0.49942590923239005,0.0006751427715206599,0.01898865028185428,0.07624625262921773,-0.036755573226494635,-0.04250589494089916,4.189665546892455,2.830809592779815e-05,1.3916417241116483,0.16407875094455604,2.9845681767147663,0.0028504040382062446,-1.677810774266954,0.09343233648178995,-2.56992806998158,0.010194142139569484,0.4792726151949453,-0.013355783600304172,1.2290669730300126,-0.22129756309425075
coskewness_252d,-0.001622024274189453,-1.0663457652219752,0.9917545566473737,0.012438368425523108,0.0011138411623028838,0.0007333315411703508,0.0006479286865514897,0.000619702780235613,0.000700631586936654,0.0006099246505864113,0.0005844292974280072,0.0006279478375487337,0.0005982611923549616,0.0006729809564891465,-0.013344969875865541,-0.00044288218791873436,0.011617608592276151,-0.605162131273131,-0.9672875962921481,-0.0004217714246265483,-0.002577356339350743,-0.03983134570560222,-0.006738313845257931,0.006281974856513079,-2.904851008268533,0.003686927300378784,-0.20674746183011558,0.8362137000006955,-1.678116973764133,0.09337334265337383,-0.3416074112237206,0.7326576325254606,0.41352935832256843,0.6792327446970172,0.489584964761159,-0.012349703621419366,0.40009911300841805,-0.1274286983384254
